definedIn,groupName,groupId,groupLen,name,offset,type,validParse,sourceLine
Created4V3,Controller,1000,44,ctrl_pitch,4,float,True,ctrl_pitch = (short) (_payload.getFloat(4) * 10000);
Created4V3,Controller,1000,44,ctrl_roll,8,float,True,ctrl_roll = (short) (_payload.getFloat(8) * 10000);
Created4V3,Controller,1000,44,ctrl_yaw,12,float,True,ctrl_yaw = (short) (_payload.getFloat(12) * 10000);
Created4V3,Controller,1000,44,ctrl_thr,16,float,True,ctrl_thr = (short) (_payload.getFloat(16) * 10000);
Created4V3,Controller,1000,44,ctrl_mode,20,byte,True,ctrl_mode = _payload.getUnsignedByte(20);
Created4V3,Controller,1000,44,mode_switch,21,byte,True,mode_switch = _payload.getUnsignedByte(21);
Created4V3,Controller,1000,44,motor_state,22,byte,True,motor_state = _payload.getUnsignedByte(22);
Created4V3,Controller,1000,44,sig_level,23,byte,True,sig_level = _payload.getUnsignedByte(23);
Created4V3,Controller,1000,44,ctrl_level,24,byte,True,ctrl_level = _payload.getUnsignedByte(24);
Created4V3,Controller,1000,44,sim_model,25,byte,True,sim_model = _payload.getUnsignedByte(25);
Created4V3,Controller,1000,44,max_height,26,UInt16,True,max_height = _payload.getUnsignedShort(26);
Created4V3,Controller,1000,44,max_radius,28,UInt16,True,max_radius = _payload.getUnsignedShort(28);
Created4V3,Controller,1000,44,D2H_x,30,float,True,D2H_x = _payload.getFloat(30);
Created4V3,Controller,1000,44,D2H_y,34,float,True,D2H_y = _payload.getFloat(34);
Created4V3,Controller,1000,44,act_req_id,38,byte,True,act_req_id = _payload.getUnsignedByte(38);
Created4V3,Controller,1000,44,act_act_id,39,byte,True,act_act_id = _payload.getUnsignedByte(39);
Created4V3,Controller,1000,44,cmd_mod,40,byte,True,cmd_mod = _payload.getUnsignedByte(40);
Created4V3,Controller,1000,44,mod_req_id,41,byte,True,mod_req_id = _payload.getUnsignedByte(41);
Created4V3,Controller,1000,44,is_soaring_up,42,byte,True,is_soaring_up = _payload.getUnsignedByte(42);
Created4V3,Controller,1000,44,eagle_temp_level,43,byte,True,eagle_temp_level = _payload.getUnsignedByte(43);
Created4V3,Controller,1000,47,ctrl_tick,0,UInt32,True,ctrl_tick = _payload.getUnsignedInt(0);
Created4V3,Controller,1000,47,ctrl_pitch,4,short,True,ctrl_pitch = _payload.getShort(4);
Created4V3,Controller,1000,47,ctrl_yaw,6,short,True,ctrl_yaw = _payload.getShort(6);
Created4V3,Controller,1000,47,ctrl_thr,8,short,True,ctrl_thr = _payload.getShort(8);
Created4V3,Controller,1000,47,ctrl_mode,10,byte,True,ctrl_mode = _payload.getUnsignedByte(10);
Created4V3,Controller,1000,47,mode_switch,11,byte,True,mode_switch = _payload.getUnsignedByte(11);
Created4V3,Controller,1000,47,motor_state,12,byte,True,motor_state = _payload.getUnsignedByte(12);
Created4V3,Controller,1000,47,sig_level,13,byte,True,sig_level = _payload.getUnsignedByte(13);
Created4V3,Controller,1000,47,ctrl_level,14,byte,True,ctrl_level = _payload.getUnsignedByte(14);
Created4V3,Controller,1000,47,sim_model,15,byte,True,sim_model = _payload.getUnsignedByte(15);
Created4V3,Controller,1000,47,max_height,16,UInt16,True,max_height = _payload.getUnsignedShort(16);
Created4V3,Controller,1000,47,D2H_x,18,float,True,D2H_x = _payload.getFloat(18);
Created4V3,Controller,1000,47,D2H_y,22,float,True,D2H_y = _payload.getFloat(22);
Created4V3,Controller,1000,47,act_req_id,26,byte,True,act_req_id = _payload.getUnsignedByte(26);
Created4V3,Controller,1000,47,act_act_id,27,byte,True,act_act_id = _payload.getUnsignedByte(27);
Created4V3,Controller,1000,47,cmd_mod,28,byte,True,cmd_mod = _payload.getUnsignedByte(28);
Created4V3,Controller,1000,47,mod_req_id,29,byte,True,mod_req_id = _payload.getUnsignedByte(29);
Created4V3,Controller,1000,47,OH_take,30,byte,True,OH_take = _payload.getUnsignedByte(30);
Created4V3,Controller,1000,47,OH_take_f,31,byte,True,OH_take_f = _payload.getUnsignedByte(31);
Created4V3,Controller,1000,47,rc_cnt,32,byte,True,rc_cnt = _payload.getUnsignedByte(32);
Created4V3,Controller,1000,47,sup_rc,33,byte,True,sup_rc = _payload.getUnsignedByte(33);
Created4V3,Controller,1000,47,is_soaring_up,34,byte,True,is_soaring_up = _payload.getUnsignedByte(34);
Created4V3,Controller,1000,47,soar_up_timer,35,float,True,soar_up_timer = _payload.getFloat(35);
Created4V3,Controller,1000,47,vert_vel_err,39,float,True,vert_vel_err = _payload.getFloat(39);
Created4V3,Controller,1000,47,vert_vel_err_fltr,43,float,True,vert_vel_err_fltr = _payload.getFloat(43);
Created4V3,Controller,1000,49,ctrl_pitch,0,short,True,ctrl_pitch = _payload.getShort(0);
Created4V3,Controller,1000,49,ctrl_roll,2,short,True,ctrl_roll = _payload.getShort(2);
Created4V3,Controller,1000,49,ctrl_yaw,4,short,True,ctrl_yaw = _payload.getShort(4);
Created4V3,Controller,1000,49,ctrl_thr,6,short,True,ctrl_thr = _payload.getShort(6);
Created4V3,Controller,1000,49,ctrl_mode,8,byte,True,ctrl_mode = _payload.getUnsignedByte(8);
Created4V3,Controller,1000,49,mode_switch,9,byte,True,mode_switch = _payload.getUnsignedByte(9);
Created4V3,Controller,1000,49,motor_state,10,byte,True,motor_state = _payload.getUnsignedByte(10);
Created4V3,Controller,1000,49,sig_level,11,byte,True,sig_level = _payload.getUnsignedByte(11);
Created4V3,Controller,1000,49,ctrl_level,12,byte,True,ctrl_level = _payload.getUnsignedByte(12);
Created4V3,Controller,1000,49,sim_model,13,byte,True,sim_model = _payload.getUnsignedByte(13);
Created4V3,Controller,1000,49,max_height,14,UInt16,True,max_height = _payload.getUnsignedShort(14);
Created4V3,Controller,1000,49,max_radius,16,UInt16,True,max_radius = _payload.getUnsignedShort(16);
Created4V3,Controller,1000,49,D2H_x,18,float,True,D2H_x = _payload.getFloat(18);
Created4V3,Controller,1000,49,D2H_y,22,float,True,D2H_y = _payload.getFloat(22);
Created4V3,Controller,1000,49,act_req_id,26,byte,True,act_req_id = _payload.getUnsignedByte(26);
Created4V3,Controller,1000,49,act_act_id,27,byte,True,act_act_id = _payload.getUnsignedByte(27);
Created4V3,Controller,1000,49,cmd_mod,28,byte,True,cmd_mod = _payload.getUnsignedByte(28);
Created4V3,Controller,1000,49,mod_req_id,29,byte,True,mod_req_id = _payload.getUnsignedByte(29);
Created4V3,Controller,1000,49,fw_flag,30,byte,True,fw_flag = _payload.getUnsignedByte(30);
Created4V3,Controller,1000,49,mot_sta,31,byte,True,mot_sta = _payload.getUnsignedByte(31);
Created4V3,Controller,1000,49,OH_take,32,byte,True,OH_take = _payload.getUnsignedByte(32);
Created4V3,Controller,1000,49,OH_take_f,33,byte,True,OH_take_f = _payload.getUnsignedByte(33);
Created4V3,Controller,1000,49,rc_cnt,34,byte,True,rc_cnt = _payload.getUnsignedByte(34);
Created4V3,Controller,1000,49,sup_rc,35,byte,True,sup_rc = _payload.getUnsignedByte(35);
Created4V3,Controller,1000,49,is_soaring_up,36,byte,True,is_soaring_up = _payload.getUnsignedByte(36);
Created4V3,Controller,1000,49,soar_up_timer,37,float,True,soar_up_timer = _payload.getFloat(37);
Created4V3,Controller,1000,49,vert_vel_err,41,float,True,vert_vel_err = _payload.getFloat(41);
Created4V3,Controller,1000,49,vert_vel_err_fltr,45,float,True,vert_vel_err_fltr = _payload.getFloat(45);
Created4V3,Controller,1000,51,ctrl_tick,0,UInt32,True,ctrl_tick = _payload.getUnsignedInt(0);
Created4V3,Controller,1000,51,ctrl_pitch,4,short,True,ctrl_pitch = _payload.getShort(4);
Created4V3,Controller,1000,51,ctrl_roll,6,short,True,ctrl_roll = _payload.getShort(6);
Created4V3,Controller,1000,51,ctrl_yaw,8,short,True,ctrl_yaw = _payload.getShort(8);
Created4V3,Controller,1000,51,ctrl_thr,10,short,True,ctrl_thr = _payload.getShort(10);
Created4V3,Controller,1000,51,ctrl_mode,12,byte,True,ctrl_mode = _payload.getUnsignedByte(12);
Created4V3,Controller,1000,51,mode_switch,13,byte,True,mode_switch = _payload.getUnsignedByte(13);
Created4V3,Controller,1000,51,motor_state,14,byte,True,motor_state = _payload.getUnsignedByte(14);
Created4V3,Controller,1000,51,sig_level,15,byte,True,sig_level = _payload.getUnsignedByte(15);
Created4V3,Controller,1000,51,ctrl_level,16,byte,True,ctrl_level = _payload.getUnsignedByte(16);
Created4V3,Controller,1000,51,sim_model,17,byte,True,sim_model = _payload.getUnsignedByte(17);
Created4V3,Controller,1000,51,max_height,18,UInt16,True,max_height = _payload.getUnsignedShort(18);
Created4V3,Controller,1000,51,D2H_x,20,float,True,D2H_x = _payload.getFloat(20);
Created4V3,Controller,1000,51,D2H_y,24,float,True,D2H_y = _payload.getFloat(24);
Created4V3,Controller,1000,51,act_req_id,28,byte,True,act_req_id = _payload.getUnsignedByte(28);
Created4V3,Controller,1000,51,act_act_id,29,byte,True,act_act_id = _payload.getUnsignedByte(29);
Created4V3,Controller,1000,51,cmd_mod,30,byte,True,cmd_mod = _payload.getUnsignedByte(30);
Created4V3,Controller,1000,51,mod_req_id,31,byte,True,mod_req_id = _payload.getUnsignedByte(31);
Created4V3,Controller,1000,51,fw_flag,32,byte,True,fw_flag = _payload.getUnsignedByte(32);
Created4V3,Controller,1000,51,mot_sta,33,byte,True,mot_sta = _payload.getUnsignedByte(33);
Created4V3,Controller,1000,51,OH_take,34,byte,True,OH_take = _payload.getUnsignedByte(34);
Created4V3,Controller,1000,51,OH_take_f,35,byte,True,OH_take_f = _payload.getUnsignedByte(35);
Created4V3,Controller,1000,51,rc_cnt,36,byte,True,rc_cnt = _payload.getUnsignedByte(36);
Created4V3,Controller,1000,51,sup_rc,37,byte,True,sup_rc = _payload.getUnsignedByte(37);
Created4V3,Controller,1000,51,is_soaring_up,38,byte,True,is_soaring_up = _payload.getUnsignedByte(38);
Created4V3,Controller,1000,51,soar_up_timer,39,float,True,soar_up_timer = _payload.getFloat(39);
Created4V3,Controller,1000,51,vert_vel_err,43,float,True,vert_vel_err = _payload.getFloat(43);
Created4V3,Controller,1000,51,vert_vel_err_fltr,47,float,True,vert_vel_err_fltr = _payload.getFloat(47);
Created4V3,Controller,1000,52,ctrl_tick,0,UInt32,True,ctrl_tick = _payload.getUnsignedInt(0);
Created4V3,Controller,1000,52,ctrl_pitch,4,short,True,ctrl_pitch = _payload.getShort(4);
Created4V3,Controller,1000,52,ctrl_roll,6,short,True,ctrl_roll = _payload.getShort(6);
Created4V3,Controller,1000,52,ctrl_yaw,8,short,True,ctrl_yaw = _payload.getShort(8);
Created4V3,Controller,1000,52,ctrl_thr,10,short,True,ctrl_thr = _payload.getShort(10);
Created4V3,Controller,1000,52,ctrl_mode,12,byte,True,ctrl_mode = _payload.getUnsignedByte(12);
Created4V3,Controller,1000,52,mode_switch,13,byte,True,mode_switch = _payload.getUnsignedByte(13);
Created4V3,Controller,1000,52,motor_state,14,byte,True,motor_state = _payload.getUnsignedByte(14);
Created4V3,Controller,1000,52,sig_level,15,byte,True,sig_level = _payload.getUnsignedByte(15);
Created4V3,Controller,1000,52,ctrl_level,16,byte,True,ctrl_level = _payload.getUnsignedByte(16);
Created4V3,Controller,1000,52,sim_model,17,byte,True,sim_model = _payload.getUnsignedByte(17);
Created4V3,Controller,1000,52,max_height,18,UInt16,True,max_height = _payload.getUnsignedShort(18);
Created4V3,Controller,1000,52,max_radius,20,UInt16,True,max_radius = _payload.getUnsignedShort(20);
Created4V3,Controller,1000,52,D2H_x,22,float,True,D2H_x = _payload.getFloat(22);
Created4V3,Controller,1000,52,D2H_y,26,float,True,D2H_y = _payload.getFloat(26);
Created4V3,Controller,1000,52,act_req_id,30,byte,True,act_req_id = _payload.getUnsignedByte(30);
Created4V3,Controller,1000,52,act_act_id,31,byte,True,act_act_id = _payload.getUnsignedByte(31);
Created4V3,Controller,1000,52,cmd_mod,32,byte,True,cmd_mod = _payload.getUnsignedByte(32);
Created4V3,Controller,1000,52,mod_req_id,33,byte,True,mod_req_id = _payload.getUnsignedByte(33);
Created4V3,Controller,1000,52,fw_flag,34,byte,True,fw_flag = _payload.getUnsignedByte(34);
Created4V3,Controller,1000,52,mot_sta,35,byte,True,mot_sta = _payload.getUnsignedByte(35);
Created4V3,Controller,1000,52,OH_take,36,byte,True,OH_take = _payload.getUnsignedByte(36);
Created4V3,Controller,1000,52,rc_cnt,37,byte,True,rc_cnt = _payload.getUnsignedByte(37);
Created4V3,Controller,1000,52,sup_rc,38,byte,True,sup_rc = _payload.getUnsignedByte(38);
Created4V3,Controller,1000,52,is_soaring_up,39,byte,True,is_soaring_up = _payload.getUnsignedByte(39);
Created4V3,Controller,1000,52,soar_up_timer,40,float,True,soar_up_timer = _payload.getFloat(40);
Created4V3,Controller,1000,52,vert_vel_err,44,float,True,vert_vel_err = _payload.getFloat(44);
Created4V3,Controller,1000,52,vert_vel_err_fltr,48,float,True,vert_vel_err_fltr = _payload.getFloat(48);
Created4V3,Controller,1000,53,ctrl_tick,0,UInt32,True,ctrl_tick = _payload.getUnsignedInt(0);
Created4V3,Controller,1000,53,ctrl_pitch,4,short,True,ctrl_pitch = _payload.getShort(4);
Created4V3,Controller,1000,53,ctrl_roll,6,short,True,ctrl_roll = _payload.getShort(6);
Created4V3,Controller,1000,53,ctrl_yaw,8,short,True,ctrl_yaw = _payload.getShort(8);
Created4V3,Controller,1000,53,ctrl_thr,10,short,True,ctrl_thr = _payload.getShort(10);
Created4V3,Controller,1000,53,ctrl_mode,12,byte,True,ctrl_mode = _payload.getUnsignedByte(12);
Created4V3,Controller,1000,53,mode_switch,13,byte,True,mode_switch = _payload.getUnsignedByte(13);
Created4V3,Controller,1000,53,motor_state,14,byte,True,motor_state = _payload.getUnsignedByte(14);
Created4V3,Controller,1000,53,sig_level,15,byte,True,sig_level = _payload.getUnsignedByte(15);
Created4V3,Controller,1000,53,ctrl_level,16,byte,True,ctrl_level = _payload.getUnsignedByte(16);
Created4V3,Controller,1000,53,sim_model,17,byte,True,sim_model = _payload.getUnsignedByte(17);
Created4V3,Controller,1000,53,max_height,18,UInt16,True,max_height = _payload.getUnsignedShort(18);
Created4V3,Controller,1000,53,max_radius,20,UInt16,True,max_radius = _payload.getUnsignedShort(20);
Created4V3,Controller,1000,53,D2H_x,22,float,True,D2H_x = _payload.getFloat(22);
Created4V3,Controller,1000,53,D2H_y,26,float,True,D2H_y = _payload.getFloat(26);
Created4V3,Controller,1000,53,act_req_id,30,byte,True,act_req_id = _payload.getUnsignedByte(30);
Created4V3,Controller,1000,53,act_act_id,31,byte,True,act_act_id = _payload.getUnsignedByte(31);
Created4V3,Controller,1000,53,cmd_mod,32,byte,True,cmd_mod = _payload.getUnsignedByte(32);
Created4V3,Controller,1000,53,mod_req_id,33,byte,True,mod_req_id = _payload.getUnsignedByte(33);
Created4V3,Controller,1000,53,fw_flag,34,byte,True,fw_flag = _payload.getUnsignedByte(34);
Created4V3,Controller,1000,53,mot_sta,35,byte,True,mot_sta = _payload.getUnsignedByte(35);
Created4V3,Controller,1000,53,OH_take,36,byte,True,OH_take = _payload.getUnsignedByte(36);
Created4V3,Controller,1000,53,OH_take_f,37,byte,True,OH_take_f = _payload.getUnsignedByte(37);
Created4V3,Controller,1000,53,rc_cnt,38,byte,True,rc_cnt = _payload.getUnsignedByte(38);
Created4V3,Controller,1000,53,sup_rc,39,byte,True,sup_rc = _payload.getUnsignedByte(39);
Created4V3,Controller,1000,53,is_soaring_up,40,byte,True,is_soaring_up = _payload.getUnsignedByte(40);
Created4V3,Controller,1000,53,soar_up_timer,41,float,True,soar_up_timer = _payload.getFloat(41);
Created4V3,Controller,1000,53,vert_vel_err,45,float,True,vert_vel_err = _payload.getFloat(45);
Created4V3,Controller,1000,53,vert_vel_err_fltr,49,float,True,vert_vel_err_fltr = _payload.getFloat(49);
Created4V3,HomePoint,13,24,longRad,0,double,True,double longRad = payloadBB.getDouble(0);
Created4V3,HomePoint,13,24,latRad,8,double,True,double latRad = payloadBB.getDouble(8);
Created4V3,HomePoint,13,24,height,16,float,True,height = payloadBB.getFloat(16);
Created4V3,HomePoint,13,24,rthHeight,22,short,True,rthHeight = payloadBB.getShort(22);
Created4V3,MotorCtrl,1307,16,pwm1,0,UInt16,True,pwm1 = ((float) _payload.getUnsignedShort(0)) / 100.0f;
Created4V3,MotorCtrl,1307,16,pwm2,2,UInt16,True,pwm2 = ((float) _payload.getUnsignedShort(2)) / 100.0f;
Created4V3,MotorCtrl,1307,16,pwm3,4,UInt16,True,pwm3 = ((float) _payload.getUnsignedShort(4)) / 100.0f;
Created4V3,MotorCtrl,1307,16,pwm4,6,UInt16,True,pwm4 = ((float) _payload.getUnsignedShort(6)) / 100.0f;
Created4V3,MotorCtrl,1307,16,pwm5,8,UInt16,True,pwm5 = ((float) _payload.getUnsignedShort(8)) / 100.0f;
Created4V3,MotorCtrl,1307,16,pwm6,10,UInt16,True,pwm6 = ((float) _payload.getUnsignedShort(10)) / 100.0f;
Created4V3,MotorCtrl,1307,16,pwm7,12,UInt16,True,pwm7 = ((float) _payload.getUnsignedShort(12)) / 100.0f;
Created4V3,MotorCtrl,1307,16,pwm8,14,UInt16,True,pwm8 = ((float) _payload.getUnsignedShort(14)) / 100.0f;
Created4V3,MotorCtrl,1307,17,motor_status,0,byte,True,motor_status = _payload.getUnsignedByte(0);
Created4V3,MotorCtrl,1307,17,pwm1,1,UInt16,True,pwm1 = ((float) _payload.getUnsignedShort(1)) / 100.0f;
Created4V3,MotorCtrl,1307,17,pwm2,3,UInt16,True,pwm2 = ((float) _payload.getUnsignedShort(3)) / 100.0f;
Created4V3,MotorCtrl,1307,17,pwm3,5,UInt16,True,pwm3 = ((float) _payload.getUnsignedShort(5)) / 100.0f;
Created4V3,MotorCtrl,1307,17,pwm4,7,UInt16,True,pwm4 = ((float) _payload.getUnsignedShort(7)) / 100.0f;
Created4V3,MotorCtrl,1307,17,pwm5,9,UInt16,True,pwm5 = ((float) _payload.getUnsignedShort(9)) / 100.0f;
Created4V3,MotorCtrl,1307,17,pwm6,11,UInt16,True,pwm6 = ((float) _payload.getUnsignedShort(11)) / 100.0f;
Created4V3,MotorCtrl,1307,17,pwm7,13,UInt16,True,pwm7 = ((float) _payload.getUnsignedShort(13)) / 100.0f;
Created4V3,MotorCtrl,1307,17,pwm8,15,UInt16,True,pwm8 = ((float) _payload.getUnsignedShort(15)) / 100.0f;
Created4V3,MotorCtrl,1308,17,motor_status,0,byte,True,motor_status = _payload.getUnsignedByte(0);
Created4V3,MotorCtrl,1308,17,pwm1,1,UInt16,True,pwm1 = ((float) _payload.getUnsignedShort(1)) / 100.0f;
Created4V3,MotorCtrl,1308,17,pwm2,3,UInt16,True,pwm2 = ((float) _payload.getUnsignedShort(3)) / 100.0f;
Created4V3,MotorCtrl,1308,17,pwm3,5,UInt16,True,pwm3 = ((float) _payload.getUnsignedShort(5)) / 100.0f;
Created4V3,MotorCtrl,1308,17,pwm4,7,UInt16,True,pwm4 = ((float) _payload.getUnsignedShort(7)) / 100.0f;
Created4V3,MotorCtrl,1308,17,pwm5,9,UInt16,True,pwm5 = ((float) _payload.getUnsignedShort(9)) / 100.0f;
Created4V3,MotorCtrl,1308,17,pwm6,11,UInt16,True,pwm6 = ((float) _payload.getUnsignedShort(11)) / 100.0f;
Created4V3,MotorCtrl,1308,17,pwm7,13,UInt16,True,pwm7 = ((float) _payload.getUnsignedShort(13)) / 100.0f;
Created4V3,MotorCtrl,1308,17,pwm8,15,UInt16,True,pwm8 = ((float) _payload.getUnsignedShort(15)) / 100.0f;
Created4V3,RecAirComp,10100,21,vbx,0,float,True,vbx = payloadBB.getFloat(0);
Created4V3,RecAirComp,10100,21,vby,4,float,True,vby = payloadBB.getFloat(4);
Created4V3,RecAirComp,10100,21,compAlti,8,float,True,compAlti = payloadBB.getFloat(8);
Created4V3,RecAirComp,10100,21,velNorm,12,float,True,velNorm = payloadBB.getFloat(12);
Created4V3,RecAirComp,10100,21,velLevel1Time,16,short,True,velLevel1Time = (short) (payloadBB.getShort(16));
Created4V3,RecAirComp,10100,21,velLevel2Time,18,short,True,velLevel2Time = (short) (payloadBB.getShort(18));
Created4V3,RecAirComp,10100,29,vbx,0,float,True,vbx = payloadBB.getFloat(0);
Created4V3,RecAirComp,10100,29,vby,4,float,True,vby = payloadBB.getFloat(4);
Created4V3,RecAirComp,10100,29,compAlti,8,float,True,compAlti = payloadBB.getFloat(8);
Created4V3,RecAirComp,10100,29,windSpeed,12,float,True,windSpeed = payloadBB.getFloat(12);
Created4V3,RecAirComp,10100,29,windX,16,float,True,windX = payloadBB.getFloat(16);
Created4V3,RecAirComp,10100,29,windY,20,float,True,windY = payloadBB.getFloat(20);
Created4V3,RecAirComp,10100,29,motorSpeed,24,float,True,motorSpeed = payloadBB.getFloat(24);
Created4V3,RecAirComp,10099,32,velNorm,0,float,True,velNorm = payloadBB.getFloat(0);
Created4V3,RecAirComp,10099,32,vgx,12,float,True,vgx = payloadBB.getFloat(12);
Created4V3,RecAirComp,10099,32,vgy,16,float,True,vgy = payloadBB.getFloat(16);
Created4V3,RecAirComp,10099,32,vbx,20,float,True,vbx = payloadBB.getFloat(20);
